;Not sorted array;;BubbleSort;;SelectionSort;;InsertSort;;ShellSort;;QuickSort
;1098;;59;;59;;59;;59;;59
;1247;;59;;59;;59;;59;;59
;3584;;59;;59;;59;;59;;59
;3648;;59;;59;;59;;59;;59
;2971;;59;;59;;59;;59;;59
;7864;;59;;59;;59;;59;;59
;2913;;59;;59;;59;;59;;59
;1075;;59;;59;;59;;59;;59
;1545;;59;;59;;59;;59;;59
;8712;;59;;59;;59;;59;;59
;7546;;59;;59;;59;;59;;59
;8678;;60;;60;;60;;60;;60
;1769;;60;;60;;60;;60;;60
;5262;;60;;60;;60;;60;;60
;8519;;60;;60;;60;;60;;60
;3985;;60;;60;;60;;60;;60
;8289;;61;;61;;61;;61;;61
;5944;;61;;61;;61;;61;;61
;2865;;61;;61;;61;;61;;61
;8540;;61;;61;;61;;61;;61
;3245;;61;;61;;61;;61;;61
;5508;;61;;61;;61;;61;;61
;8318;;61;;61;;61;;61;;61
;7870;;61;;61;;61;;61;;61
;9601;;61;;61;;61;;61;;61
;8323;;61;;61;;61;;61;;61
;1132;;61;;61;;61;;61;;61
;4472;;61;;61;;61;;61;;61
;7152;;62;;62;;62;;62;;62
;5087;;62;;62;;62;;62;;62
;8570;;62;;62;;62;;62;;62
;9763;;62;;62;;62;;62;;62
;9901;;62;;62;;62;;62;;62
;7103;;62;;62;;62;;62;;62
;4423;;62;;62;;62;;62;;62
;3527;;62;;62;;62;;62;;62
;1600;;62;;62;;62;;62;;62
;6969;;62;;62;;62;;62;;62
;4015;;62;;62;;62;;62;;62
;5565;;62;;62;;62;;62;;62
;28;;62;;62;;62;;62;;62
;1543;;62;;62;;62;;62;;62
;5347;;62;;62;;62;;62;;62
;2088;;62;;62;;62;;62;;62
;2943;;63;;63;;63;;63;;63
;2637;;63;;63;;63;;63;;63
;2409;;63;;63;;63;;63;;63
;6463;;63;;63;;63;;63;;63
;5049;;63;;63;;63;;63;;63
;4681;;63;;63;;63;;63;;63
;1588;;63;;63;;63;;63;;63
;1342;;63;;63;;63;;63;;63
;608;;63;;63;;63;;63;;63
;2060;;64;;64;;64;;64;;64
;1221;;64;;64;;64;;64;;64
;1758;;64;;64;;64;;64;;64
;9954;;64;;64;;64;;64;;64
;888;;64;;64;;64;;64;;64
;4146;;64;;64;;64;;64;;64
;690;;64;;64;;64;;64;;64
;7949;;64;;64;;64;;64;;64
;2843;;64;;64;;64;;64;;64
;1430;;64;;64;;64;;64;;64
;5620;;64;;64;;64;;64;;64
;748;;65;;65;;65;;65;;65
;7067;;65;;65;;65;;65;;65
;4536;;65;;65;;65;;65;;65
;783;;65;;65;;65;;65;;65
;8035;;65;;65;;65;;65;;65
;2226;;65;;65;;65;;65;;65
;5185;;65;;65;;65;;65;;65
;7038;;65;;65;;65;;65;;65
;9853;;65;;65;;65;;65;;65
;5629;;65;;65;;65;;65;;65
;1224;;65;;65;;65;;65;;65
;5748;;65;;65;;65;;65;;65
;9923;;65;;65;;65;;65;;65
;3359;;65;;65;;65;;65;;65
;2257;;65;;65;;65;;65;;65
;4766;;65;;65;;65;;65;;65
;4944;;65;;65;;65;;65;;65
;4955;;65;;65;;65;;65;;65
;3318;;65;;65;;65;;65;;65
;2726;;65;;65;;65;;65;;65
;5411;;65;;65;;65;;65;;65
;1025;;66;;66;;66;;66;;66
;355;;66;;66;;66;;66;;66
;1001;;66;;66;;66;;66;;66
;2549;;66;;66;;66;;66;;66
;9496;;66;;66;;66;;66;;66
;8584;;66;;66;;66;;66;;66
;9515;;66;;66;;66;;66;;66
;7964;;66;;66;;66;;66;;66
;3342;;66;;66;;66;;66;;66
;8075;;66;;66;;66;;66;;66
;7913;;66;;66;;66;;66;;66
;6142;;66;;66;;66;;66;;66
;1196;;66;;66;;66;;66;;66
;1948;;66;;66;;66;;66;;66
;5072;;66;;66;;66;;66;;66
;426;;66;;66;;66;;66;;66
;4606;;66;;66;;66;;66;;66
;6173;;66;;66;;66;;66;;66
;4429;;67;;67;;67;;67;;67
;2404;;67;;67;;67;;67;;67
;6705;;67;;67;;67;;67;;67
;626;;67;;67;;67;;67;;67
;9812;;67;;67;;67;;67;;67
;9375;;67;;67;;67;;67;;67
;93;;67;;67;;67;;67;;67
;6565;;67;;67;;67;;67;;67
;6036;;67;;67;;67;;67;;67
;4736;;67;;67;;67;;67;;67
;9141;;67;;67;;67;;67;;67
;814;;67;;67;;67;;67;;67
;5994;;67;;67;;67;;67;;67
;8256;;67;;67;;67;;67;;67
;6652;;67;;67;;67;;67;;67
;3936;;67;;67;;67;;67;;67
;838;;68;;68;;68;;68;;68
;482;;68;;68;;68;;68;;68
;1355;;68;;68;;68;;68;;68
;1015;;68;;68;;68;;68;;68
;1131;;68;;68;;68;;68;;68
;8230;;68;;68;;68;;68;;68
;7841;;68;;68;;68;;68;;68
;4625;;68;;68;;68;;68;;68
;2011;;69;;69;;69;;69;;69
;2637;;69;;69;;69;;69;;69
;4186;;69;;69;;69;;69;;69
;9690;;69;;69;;69;;69;;69
;1650;;69;;69;;69;;69;;69
;5662;;69;;69;;69;;69;;69
;1634;;69;;69;;69;;69;;69
;893;;69;;69;;69;;69;;69
;353;;69;;69;;69;;69;;69
;1416;;69;;69;;69;;69;;69
;3452;;69;;69;;69;;69;;69
;4008;;70;;70;;70;;70;;70
;7262;;70;;70;;70;;70;;70
;2233;;70;;70;;70;;70;;70
;5454;;70;;70;;70;;70;;70
;6303;;70;;70;;70;;70;;70
;6634;;70;;70;;70;;70;;70
;6303;;70;;70;;70;;70;;70
;4256;;70;;70;;70;;70;;70
;148;;70;;70;;70;;70;;70
;1124;;71;;71;;71;;71;;71
;2317;;71;;71;;71;;71;;71
;4213;;71;;71;;71;;71;;71
;7109;;71;;71;;71;;71;;71
;4028;;71;;71;;71;;71;;71
;9200;;71;;71;;71;;71;;71
;1080;;71;;71;;71;;71;;71
;1318;;71;;71;;71;;71;;71
;6858;;71;;71;;71;;71;;71
;4050;;71;;71;;71;;71;;71
;4155;;71;;71;;71;;71;;71
;1361;;72;;72;;72;;72;;72
;5264;;72;;72;;72;;72;;72
;1903;;72;;72;;72;;72;;72
;3676;;72;;72;;72;;72;;72
;9643;;72;;72;;72;;72;;72
;6909;;72;;72;;72;;72;;72
;4902;;72;;72;;72;;72;;72
;3561;;72;;72;;72;;72;;72
;8489;;72;;72;;72;;72;;72
;4948;;72;;72;;72;;72;;72
;1282;;72;;72;;72;;72;;72
;3653;;72;;72;;72;;72;;72
;674;;72;;72;;72;;72;;72
;2220;;72;;72;;72;;72;;72
;5402;;72;;72;;72;;72;;72
;6923;;72;;72;;72;;72;;72
;3831;;73;;73;;73;;73;;73
;9369;;73;;73;;73;;73;;73
;3878;;73;;73;;73;;73;;73
;259;;73;;73;;73;;73;;73
;9008;;73;;73;;73;;73;;73
;2619;;73;;73;;73;;73;;73
;3971;;73;;73;;73;;73;;73
;3;;73;;73;;73;;73;;73
;1945;;73;;73;;73;;73;;73
;9781;;73;;73;;73;;73;;73
;6504;;73;;73;;73;;73;;73
;2392;;73;;73;;73;;73;;73
;2685;;73;;73;;73;;73;;73
;5313;;74;;74;;74;;74;;74
;6698;;74;;74;;74;;74;;74
;5589;;74;;74;;74;;74;;74
;2722;;74;;74;;74;;74;;74
;5938;;74;;74;;74;;74;;74
;9037;;74;;74;;74;;74;;74
;6410;;74;;74;;74;;74;;74
;1461;;74;;74;;74;;74;;74
;6234;;74;;74;;74;;74;;74
;2508;;74;;74;;74;;74;;74
;9961;;75;;75;;75;;75;;75
;3959;;75;;75;;75;;75;;75
;6493;;75;;75;;75;;75;;75
;1515;;75;;75;;75;;75;;75
;5269;;75;;75;;75;;75;;75
;4937;;75;;75;;75;;75;;75
;8869;;75;;75;;75;;75;;75
;58;;76;;76;;76;;76;;76
;4700;;76;;76;;76;;76;;76
;3971;;76;;76;;76;;76;;76
;6264;;76;;76;;76;;76;;76
;5117;;76;;76;;76;;76;;76
;6215;;76;;76;;76;;76;;76
;4555;;76;;76;;76;;76;;76
;7815;;76;;76;;76;;76;;76
;8330;;76;;76;;76;;76;;76
;3039;;76;;76;;76;;76;;76
;212;;76;;76;;76;;76;;76
;9288;;76;;76;;76;;76;;76
;8082;;77;;77;;77;;77;;77
;1954;;77;;77;;77;;77;;77
;6085;;77;;77;;77;;77;;77
;710;;77;;77;;77;;77;;77
;4484;;77;;77;;77;;77;;77
;4774;;77;;77;;77;;77;;77
;8380;;77;;77;;77;;77;;77
;9815;;78;;78;;78;;78;;78
;5951;;78;;78;;78;;78;;78
;6541;;78;;78;;78;;78;;78
;8115;;78;;78;;78;;78;;78
;1679;;78;;78;;78;;78;;78
;7110;;78;;78;;78;;78;;78
;5898;;78;;78;;78;;78;;78
;3073;;78;;78;;78;;78;;78
;788;;78;;78;;78;;78;;78
;3977;;78;;78;;78;;78;;78
;8132;;78;;78;;78;;78;;78
;9956;;78;;78;;78;;78;;78
;8689;;78;;78;;78;;78;;78
;6113;;78;;78;;78;;78;;78
;8;;78;;78;;78;;78;;78
;2941;;78;;78;;78;;78;;78
;5790;;78;;78;;78;;78;;78
;1723;;78;;78;;78;;78;;78
;1363;;78;;78;;78;;78;;78
;28;;78;;78;;78;;78;;78
;5184;;78;;78;;78;;78;;78
;4778;;79;;79;;79;;79;;79
;7200;;79;;79;;79;;79;;79
;5071;;79;;79;;79;;79;;79
;1885;;79;;79;;79;;79;;79
;1974;;79;;79;;79;;79;;79
;1071;;79;;79;;79;;79;;79
;1333;;79;;79;;79;;79;;79
;2867;;79;;79;;79;;79;;79
;6153;;79;;79;;79;;79;;79
;4295;;79;;79;;79;;79;;79
;2168;;79;;79;;79;;79;;79
;825;;79;;79;;79;;79;;79
;9676;;79;;79;;79;;79;;79
;5629;;79;;79;;79;;79;;79
;8650;;80;;80;;80;;80;;80
;2598;;80;;80;;80;;80;;80
;3309;;80;;80;;80;;80;;80
;4693;;80;;80;;80;;80;;80
;4686;;80;;80;;80;;80;;80
;80;;80;;80;;80;;80;;80
;116;;80;;80;;80;;80;;80
;2249;;80;;80;;80;;80;;80
;6667;;80;;80;;80;;80;;80
;1528;;80;;80;;80;;80;;80
;6679;;80;;80;;80;;80;;80
;7864;;80;;80;;80;;80;;80
;9421;;80;;80;;80;;80;;80
;8405;;80;;80;;80;;80;;80
;8826;;80;;80;;80;;80;;80
;6816;;80;;80;;80;;80;;80
;7516;;80;;80;;80;;80;;80
;7726;;81;;81;;81;;81;;81
;8666;;81;;81;;81;;81;;81
;9087;;81;;81;;81;;81;;81
;7681;;81;;81;;81;;81;;81
;9964;;81;;81;;81;;81;;81
;1340;;81;;81;;81;;81;;81
;5686;;81;;81;;81;;81;;81
;6021;;81;;81;;81;;81;;81
;1662;;81;;81;;81;;81;;81
;4721;;82;;82;;82;;82;;82
;6064;;82;;82;;82;;82;;82
;9309;;82;;82;;82;;82;;82
;415;;82;;82;;82;;82;;82
;7902;;82;;82;;82;;82;;82
;9873;;82;;82;;82;;82;;82
;7124;;82;;82;;82;;82;;82
;3941;;82;;82;;82;;82;;82
;2745;;82;;82;;82;;82;;82
;1762;;82;;82;;82;;82;;82
;8423;;83;;83;;83;;83;;83
;7531;;83;;83;;83;;83;;83
;4806;;83;;83;;83;;83;;83
;2268;;83;;83;;83;;83;;83
;9318;;83;;83;;83;;83;;83
;5602;;83;;83;;83;;83;;83
;1907;;83;;83;;83;;83;;83
;4307;;83;;83;;83;;83;;83
;3481;;83;;83;;83;;83;;83
;1012;;84;;84;;84;;84;;84
;1136;;84;;84;;84;;84;;84
;6630;;84;;84;;84;;84;;84
;4114;;84;;84;;84;;84;;84
;6809;;84;;84;;84;;84;;84
;4084;;84;;84;;84;;84;;84
;3556;;84;;84;;84;;84;;84
;2290;;84;;84;;84;;84;;84
;1293;;84;;84;;84;;84;;84
;9996;;85;;85;;85;;85;;85
;9152;;85;;85;;85;;85;;85
;1054;;85;;85;;85;;85;;85
;5345;;85;;85;;85;;85;;85
;4708;;85;;85;;85;;85;;85
;248;;85;;85;;85;;85;;85
;7491;;85;;85;;85;;85;;85
;3712;;85;;85;;85;;85;;85
;5131;;85;;85;;85;;85;;85
;114;;85;;85;;85;;85;;85
;6439;;85;;85;;85;;85;;85
;7958;;85;;85;;85;;85;;85
;4722;;85;;85;;85;;85;;85
;9704;;85;;85;;85;;85;;85
;6995;;86;;86;;86;;86;;86
;1052;;86;;86;;86;;86;;86
;5269;;86;;86;;86;;86;;86
;7479;;86;;86;;86;;86;;86
;8238;;86;;86;;86;;86;;86
;6423;;86;;86;;86;;86;;86
;7918;;86;;86;;86;;86;;86
;866;;86;;86;;86;;86;;86
;7659;;87;;87;;87;;87;;87
;2498;;87;;87;;87;;87;;87
;8486;;87;;87;;87;;87;;87
;1196;;87;;87;;87;;87;;87
;7462;;87;;87;;87;;87;;87
;6633;;87;;87;;87;;87;;87
;2158;;87;;87;;87;;87;;87
;2022;;87;;87;;87;;87;;87
;1146;;87;;87;;87;;87;;87
;8392;;87;;87;;87;;87;;87
;3037;;87;;87;;87;;87;;87
;3925;;87;;87;;87;;87;;87
;647;;87;;87;;87;;87;;87
;9458;;88;;88;;88;;88;;88
;6602;;88;;88;;88;;88;;88
;807;;88;;88;;88;;88;;88
;4098;;88;;88;;88;;88;;88
;7830;;88;;88;;88;;88;;88
;9292;;88;;88;;88;;88;;88
;4600;;88;;88;;88;;88;;88
;7278;;88;;88;;88;;88;;88
;799;;88;;88;;88;;88;;88
;8352;;88;;88;;88;;88;;88
;448;;88;;88;;88;;88;;88
;3882;;88;;88;;88;;88;;88
;540;;88;;88;;88;;88;;88
;8315;;88;;88;;88;;88;;88
;4575;;88;;88;;88;;88;;88
;8762;;88;;88;;88;;88;;88
;9567;;89;;89;;89;;89;;89
;2336;;89;;89;;89;;89;;89
;8397;;89;;89;;89;;89;;89
;1418;;89;;89;;89;;89;;89
;9897;;89;;89;;89;;89;;89
;5828;;89;;89;;89;;89;;89
;3851;;89;;89;;89;;89;;89
;6816;;89;;89;;89;;89;;89
;4230;;89;;89;;89;;89;;89
;4449;;89;;89;;89;;89;;89
;6925;;89;;89;;89;;89;;89
;658;;90;;90;;90;;90;;90
;229;;90;;90;;90;;90;;90
;4520;;90;;90;;90;;90;;90
;940;;90;;90;;90;;90;;90
;9560;;90;;90;;90;;90;;90
;5147;;90;;90;;90;;90;;90
;5162;;90;;90;;90;;90;;90
;1655;;90;;90;;90;;90;;90
;675;;90;;90;;90;;90;;90
;792;;90;;90;;90;;90;;90
;2361;;90;;90;;90;;90;;90
;1754;;90;;90;;90;;90;;90
;6398;;90;;90;;90;;90;;90
;3146;;90;;90;;90;;90;;90
;8714;;90;;90;;90;;90;;90
;6946;;90;;90;;90;;90;;90
;1188;;90;;90;;90;;90;;90
;9569;;90;;90;;90;;90;;90
;8638;;90;;90;;90;;90;;90
;7663;;90;;90;;90;;90;;90
;5075;;90;;90;;90;;90;;90
;4515;;90;;90;;90;;90;;90
;1521;;90;;90;;90;;90;;90
;475;;90;;90;;90;;90;;90
;5615;;90;;90;;90;;90;;90
;528;;91;;91;;91;;91;;91
;3234;;91;;91;;91;;91;;91
;2570;;91;;91;;91;;91;;91
;905;;91;;91;;91;;91;;91
;9464;;91;;91;;91;;91;;91
;9557;;91;;91;;91;;91;;91
;8962;;91;;91;;91;;91;;91
;4161;;91;;91;;91;;91;;91
;524;;91;;91;;91;;91;;91
;2549;;92;;92;;92;;92;;92
;7469;;92;;92;;92;;92;;92
;330;;92;;92;;92;;92;;92
;1923;;92;;92;;92;;92;;92
;8350;;92;;92;;92;;92;;92
;4333;;92;;92;;92;;92;;92
;2925;;92;;92;;92;;92;;92
;910;;92;;92;;92;;92;;92
;9737;;92;;92;;92;;92;;92
;6336;;93;;93;;93;;93;;93
;8337;;93;;93;;93;;93;;93
;1278;;93;;93;;93;;93;;93
;2393;;93;;93;;93;;93;;93
;7636;;93;;93;;93;;93;;93
;714;;93;;93;;93;;93;;93
;8164;;93;;93;;93;;93;;93
;1591;;93;;93;;93;;93;;93
;9949;;93;;93;;93;;93;;93
;9135;;93;;93;;93;;93;;93
;2505;;93;;93;;93;;93;;93
;3337;;94;;94;;94;;94;;94
;4;;94;;94;;94;;94;;94
;6337;;94;;94;;94;;94;;94
;2623;;94;;94;;94;;94;;94
;8664;;94;;94;;94;;94;;94
;9970;;94;;94;;94;;94;;94
;5608;;94;;94;;94;;94;;94
;568;;94;;94;;94;;94;;94
;9281;;94;;94;;94;;94;;94
;7085;;94;;94;;94;;94;;94
;9152;;95;;95;;95;;95;;95
;8373;;95;;95;;95;;95;;95
;8652;;95;;95;;95;;95;;95
;8194;;95;;95;;95;;95;;95
;9876;;95;;95;;95;;95;;95
;3826;;95;;95;;95;;95;;95
;8396;;95;;95;;95;;95;;95
;7572;;95;;95;;95;;95;;95
;6249;;95;;95;;95;;95;;95
;4640;;95;;95;;95;;95;;95
;9174;;96;;96;;96;;96;;96
;8819;;96;;96;;96;;96;;96
;943;;96;;96;;96;;96;;96
;2611;;96;;96;;96;;96;;96
;1941;;96;;96;;96;;96;;96
;289;;96;;96;;96;;96;;96
;8419;;96;;96;;96;;96;;96
;5565;;96;;96;;96;;96;;96
;3805;;96;;96;;96;;96;;96
;7585;;96;;96;;96;;96;;96
;6216;;96;;96;;96;;96;;96
;1450;;96;;96;;96;;96;;96
;1615;;96;;96;;96;;96;;96
;2609;;97;;97;;97;;97;;97
;1064;;97;;97;;97;;97;;97
;9166;;97;;97;;97;;97;;97
;6893;;97;;97;;97;;97;;97
;6074;;97;;97;;97;;97;;97
;3509;;97;;97;;97;;97;;97
;300;;97;;97;;97;;97;;97
;9695;;97;;97;;97;;97;;97
;9573;;97;;97;;97;;97;;97
;5589;;97;;97;;97;;97;;97
;3161;;97;;97;;97;;97;;97
;1172;;97;;97;;97;;97;;97
;7968;;97;;97;;97;;97;;97
;7358;;98;;98;;98;;98;;98
;6031;;98;;98;;98;;98;;98
;6268;;98;;98;;98;;98;;98
;9426;;98;;98;;98;;98;;98
;8510;;98;;98;;98;;98;;98
;422;;98;;98;;98;;98;;98
;774;;98;;98;;98;;98;;98
;8779;;98;;98;;98;;98;;98
;910;;98;;98;;98;;98;;98
;3552;;98;;98;;98;;98;;98
;4182;;98;;98;;98;;98;;98
;5391;;98;;98;;98;;98;;98
;5495;;98;;98;;98;;98;;98
;5764;;98;;98;;98;;98;;98
;874;;98;;98;;98;;98;;98
;1364;;99;;99;;99;;99;;99
;4902;;99;;99;;99;;99;;99
;8255;;99;;99;;99;;99;;99
;4460;;99;;99;;99;;99;;99
;474;;99;;99;;99;;99;;99
;6972;;99;;99;;99;;99;;99
;6821;;99;;99;;99;;99;;99
;6122;;99;;99;;99;;99;;99
;5547;;100;;100;;100;;100;;100
;1577;;100;;100;;100;;100;;100
;9789;;100;;100;;100;;100;;100
;5605;;100;;100;;100;;100;;100
;195;;100;;100;;100;;100;;100
;7594;;100;;100;;100;;100;;100
;7950;;100;;100;;100;;100;;100
;6343;;100;;100;;100;;100;;100
;754;;100;;100;;100;;100;;100
;2481;;100;;100;;100;;100;;100
;1012;;101;;101;;101;;101;;101
;1672;;101;;101;;101;;101;;101
;3439;;101;;101;;101;;101;;101
;3428;;101;;101;;101;;101;;101
;5912;;101;;101;;101;;101;;101
;9762;;101;;101;;101;;101;;101
;5967;;101;;101;;101;;101;;101
;4408;;101;;101;;101;;101;;101
;4415;;101;;101;;101;;101;;101
;1908;;101;;101;;101;;101;;101
;7223;;101;;101;;101;;101;;101
;1759;;101;;101;;101;;101;;101
;6434;;102;;102;;102;;102;;102
;5204;;102;;102;;102;;102;;102
;9486;;102;;102;;102;;102;;102
;4319;;102;;102;;102;;102;;102
;958;;102;;102;;102;;102;;102
;5945;;102;;102;;102;;102;;102
;6806;;102;;102;;102;;102;;102
;8166;;102;;102;;102;;102;;102
;8700;;102;;102;;102;;102;;102
;1367;;102;;102;;102;;102;;102
;7692;;102;;102;;102;;102;;102
;1787;;102;;102;;102;;102;;102
;8532;;102;;102;;102;;102;;102
;556;;102;;102;;102;;102;;102
;974;;102;;102;;102;;102;;102
;3447;;102;;102;;102;;102;;102
;5021;;103;;103;;103;;103;;103
;8283;;103;;103;;103;;103;;103
;6222;;103;;103;;103;;103;;103
;9331;;103;;103;;103;;103;;103
;2376;;103;;103;;103;;103;;103
;8583;;103;;103;;103;;103;;103
;6948;;103;;103;;103;;103;;103
;2723;;103;;103;;103;;103;;103
;7982;;103;;103;;103;;103;;103
;2018;;104;;104;;104;;104;;104
;4776;;104;;104;;104;;104;;104
;9220;;104;;104;;104;;104;;104
;1111;;104;;104;;104;;104;;104
;2182;;104;;104;;104;;104;;104
;3856;;104;;104;;104;;104;;104
;9490;;104;;104;;104;;104;;104
;8925;;104;;104;;104;;104;;104
;4324;;104;;104;;104;;104;;104
;6486;;104;;104;;104;;104;;104
;9677;;104;;104;;104;;104;;104
;5969;;104;;104;;104;;104;;104
;1643;;104;;104;;104;;104;;104
;7534;;105;;105;;105;;105;;105
;5677;;105;;105;;105;;105;;105
;2668;;105;;105;;105;;105;;105
;1068;;105;;105;;105;;105;;105
;1991;;105;;105;;105;;105;;105
;2196;;105;;105;;105;;105;;105
;7783;;105;;105;;105;;105;;105
;6828;;105;;105;;105;;105;;105
;7727;;106;;106;;106;;106;;106
;9426;;106;;106;;106;;106;;106
;5871;;106;;106;;106;;106;;106
;697;;106;;106;;106;;106;;106
;7612;;106;;106;;106;;106;;106
;8703;;106;;106;;106;;106;;106
;1027;;106;;106;;106;;106;;106
;1408;;106;;106;;106;;106;;106
;5545;;106;;106;;106;;106;;106
;9508;;106;;106;;106;;106;;106
;7185;;106;;106;;106;;106;;106
;238;;106;;106;;106;;106;;106
;4237;;106;;106;;106;;106;;106
;6443;;106;;106;;106;;106;;106
;1313;;106;;106;;106;;106;;106
;2501;;106;;106;;106;;106;;106
;8850;;106;;106;;106;;106;;106
;5128;;106;;106;;106;;106;;106
;2111;;106;;106;;106;;106;;106
;3650;;107;;107;;107;;107;;107
;8149;;107;;107;;107;;107;;107
;1192;;107;;107;;107;;107;;107
;1454;;107;;107;;107;;107;;107
;5869;;107;;107;;107;;107;;107
;681;;107;;107;;107;;107;;107
;7465;;107;;107;;107;;107;;107
;267;;107;;107;;107;;107;;107
;7713;;107;;107;;107;;107;;107
;9793;;107;;107;;107;;107;;107
;8634;;107;;107;;107;;107;;107
;5472;;107;;107;;107;;107;;107
;972;;108;;108;;108;;108;;108
;2830;;108;;108;;108;;108;;108
;4901;;108;;108;;108;;108;;108
;8442;;108;;108;;108;;108;;108
;5177;;108;;108;;108;;108;;108
;3877;;108;;108;;108;;108;;108
;5770;;109;;109;;109;;109;;109
;702;;109;;109;;109;;109;;109
;4364;;109;;109;;109;;109;;109
;1381;;109;;109;;109;;109;;109
;6590;;109;;109;;109;;109;;109
;8823;;109;;109;;109;;109;;109
;2237;;109;;109;;109;;109;;109
;8023;;109;;109;;109;;109;;109
;2179;;109;;109;;109;;109;;109
;6595;;109;;109;;109;;109;;109
;169;;109;;109;;109;;109;;109
;2327;;109;;109;;109;;109;;109
;2042;;109;;109;;109;;109;;109
;1310;;109;;109;;109;;109;;109
;8182;;109;;109;;109;;109;;109
;1058;;109;;109;;109;;109;;109
;7926;;109;;109;;109;;109;;109
;9487;;109;;109;;109;;109;;109
;1670;;109;;109;;109;;109;;109
;2528;;110;;110;;110;;110;;110
;5651;;110;;110;;110;;110;;110
;2258;;110;;110;;110;;110;;110
;7213;;110;;110;;110;;110;;110
;9860;;110;;110;;110;;110;;110
;5783;;110;;110;;110;;110;;110
;1286;;110;;110;;110;;110;;110
;2742;;110;;110;;110;;110;;110
;8610;;110;;110;;110;;110;;110
;4472;;110;;110;;110;;110;;110
;7128;;110;;110;;110;;110;;110
;8434;;110;;110;;110;;110;;110
;5841;;110;;110;;110;;110;;110
;718;;110;;110;;110;;110;;110
;3503;;110;;110;;110;;110;;110
;4867;;110;;110;;110;;110;;110
;4865;;110;;110;;110;;110;;110
;938;;110;;110;;110;;110;;110
;1881;;110;;110;;110;;110;;110
;9257;;111;;111;;111;;111;;111
;2750;;111;;111;;111;;111;;111
;8614;;111;;111;;111;;111;;111
;8598;;111;;111;;111;;111;;111
;8458;;111;;111;;111;;111;;111
;2661;;111;;111;;111;;111;;111
;6063;;111;;111;;111;;111;;111
;2756;;111;;111;;111;;111;;111
;807;;111;;111;;111;;111;;111
;278;;111;;111;;111;;111;;111
;9489;;111;;111;;111;;111;;111
;9435;;112;;112;;112;;112;;112
;6365;;112;;112;;112;;112;;112
;2075;;112;;112;;112;;112;;112
;7586;;112;;112;;112;;112;;112
;1386;;112;;112;;112;;112;;112
;7833;;112;;112;;112;;112;;112
;8360;;112;;112;;112;;112;;112
;3330;;112;;112;;112;;112;;112
;6048;;112;;112;;112;;112;;112
;8928;;112;;112;;112;;112;;112
;9492;;112;;112;;112;;112;;112
;2433;;112;;112;;112;;112;;112
;3840;;112;;112;;112;;112;;112
;6766;;113;;113;;113;;113;;113
;1735;;113;;113;;113;;113;;113
;9810;;113;;113;;113;;113;;113
;1599;;113;;113;;113;;113;;113
;1837;;113;;113;;113;;113;;113
;1892;;113;;113;;113;;113;;113
;1982;;113;;113;;113;;113;;113
;7328;;113;;113;;113;;113;;113
;9352;;113;;113;;113;;113;;113
;1369;;114;;114;;114;;114;;114
;1244;;114;;114;;114;;114;;114
;1794;;114;;114;;114;;114;;114
;6608;;114;;114;;114;;114;;114
;9252;;114;;114;;114;;114;;114
;1647;;114;;114;;114;;114;;114
;7432;;114;;114;;114;;114;;114
;9535;;114;;114;;114;;114;;114
;7208;;114;;114;;114;;114;;114
;3264;;114;;114;;114;;114;;114
;3497;;114;;114;;114;;114;;114
;3243;;114;;114;;114;;114;;114
;7649;;115;;115;;115;;115;;115
;2015;;115;;115;;115;;115;;115
;6841;;115;;115;;115;;115;;115
;189;;115;;115;;115;;115;;115
;6100;;115;;115;;115;;115;;115
;9812;;115;;115;;115;;115;;115
;648;;115;;115;;115;;115;;115
;9523;;115;;115;;115;;115;;115
;9851;;115;;115;;115;;115;;115
;4474;;115;;115;;115;;115;;115
;8633;;115;;115;;115;;115;;115
;9891;;115;;115;;115;;115;;115
;7200;;115;;115;;115;;115;;115
;9854;;115;;115;;115;;115;;115
;9990;;116;;116;;116;;116;;116
;5697;;116;;116;;116;;116;;116
;4919;;116;;116;;116;;116;;116
;7780;;116;;116;;116;;116;;116
;2578;;116;;116;;116;;116;;116
;2931;;116;;116;;116;;116;;116
;2544;;116;;116;;116;;116;;116
;3340;;116;;116;;116;;116;;116
;3487;;116;;116;;116;;116;;116
;899;;116;;116;;116;;116;;116
;2525;;116;;116;;116;;116;;116
;8483;;116;;116;;116;;116;;116
;5538;;116;;116;;116;;116;;116
;7492;;116;;116;;116;;116;;116
;6193;;117;;117;;117;;117;;117
;8252;;117;;117;;117;;117;;117
;5011;;117;;117;;117;;117;;117
;1560;;117;;117;;117;;117;;117
;5834;;117;;117;;117;;117;;117
;1840;;117;;117;;117;;117;;117
;1497;;117;;117;;117;;117;;117
;2785;;117;;117;;117;;117;;117
;8529;;117;;117;;117;;117;;117
;1540;;117;;117;;117;;117;;117
;8805;;117;;117;;117;;117;;117
;8791;;118;;118;;118;;118;;118
;3392;;118;;118;;118;;118;;118
;3210;;118;;118;;118;;118;;118
;3549;;118;;118;;118;;118;;118
;1578;;118;;118;;118;;118;;118
;6979;;118;;118;;118;;118;;118
;971;;118;;118;;118;;118;;118
;9277;;118;;118;;118;;118;;118
;73;;118;;118;;118;;118;;118
;193;;118;;118;;118;;118;;118
;1620;;118;;118;;118;;118;;118
;1497;;118;;118;;118;;118;;118
;3826;;118;;118;;118;;118;;118
;1276;;118;;118;;118;;118;;118
