Search data
Key;44
Time search;0.0000000000
Position;60

Sort data
;Index;Not sorted array;;Sorted array
;5332;5636;;4889
;5333;2353;;4890
;5334;7549;;4890
;5335;3888;;4890
;5336;2823;;4892
;5337;1825;;4893
;5338;9251;;4893
;5339;6190;;4895
;5340;7639;;4898
;5341;2046;;4898
;5342;3362;;4899
;5343;5775;;4901
;5344;7624;;4901
;5345;4078;;4902
;5346;4985;;4902
;5347;103;;4906
;5348;6781;;4907
;5349;377;;4907
;5350;6350;;4908
;5351;6048;;4908
;5352;170;;4912
;5353;8494;;4917
;5354;216;;4919
;5355;2729;;4919
;5356;9726;;4919
;5357;6038;;4920
;5358;9915;;4923
;5359;8672;;4924
;5360;8352;;4925
;5361;5862;;4928
;5362;6421;;4931
;5363;7667;;4932
;5364;1128;;4932
;5365;1465;;4935
;5366;4329;;4937
;5367;259;;4938
;5368;4082;;4940
;5369;5389;;4940
;5370;4986;;4941
;5371;1419;;4942
;5372;2735;;4943
;5373;2140;;4944
;5374;8666;;4945
;5375;3632;;4946
;5376;3485;;4946
;5377;5822;;4948
;5378;3;;4948
;5379;5161;;4948
;5380;1896;;4949
;5381;6141;;4949
;5382;2150;;4951
;5383;8432;;4953
;5384;5872;;4954
;5385;2361;;4955
;5386;4770;;4955
;5387;2313;;4956
;5388;7165;;4956
;5389;5645;;4957
;5390;8120;;4957
;5391;1810;;4958
;5392;2128;;4958
;5393;5970;;4959
;5394;6621;;4960
;5395;3596;;4961
;5396;5004;;4961
;5397;8514;;4962
;5398;799;;4962
;5399;3210;;4962
;5400;5269;;4964
;5401;9552;;4966
;5402;2235;;4966
;5403;471;;4966
;5404;6344;;4966
;5405;1830;;4968
;5406;6382;;4969
;5407;7261;;4969
;5408;6395;;4970
;5409;7151;;4970
;5410;666;;4972
;5411;83;;4972
;5412;8710;;4972
;5413;6758;;4975
;5414;7372;;4977
;5415;2295;;4978
;5416;7906;;4978
;5417;14;;4978
;5418;3452;;4979
;5419;284;;4979
;5420;9905;;4981
;5421;5812;;4982
;5422;8021;;4983
;5423;6341;;4984
;5424;6575;;4985
;5425;2290;;4985
;5426;7525;;4985
;5427;6611;;4986
;5428;2167;;4986
;5429;6982;;4987
;5430;5783;;4987
;5431;3387;;4988
;5432;8793;;4988
;5433;8050;;4988
;5434;9679;;4989
;5435;8268;;4990
;5436;1274;;4992
;5437;884;;4992
;5438;2629;;4996
;5439;335;;4998
;5440;2460;;4998
;5441;4105;;4999
;5442;1511;;4999
;5443;4992;;5000
;5444;7824;;5000
;5445;7550;;5000
;5446;7016;;5002
;5447;8060;;5002
;5448;9801;;5004
;5449;759;;5005
;5450;9309;;5005
;5451;2923;;5006
;5452;67;;5006
;5453;7300;;5008
;5454;7225;;5008
;5455;8256;;5009
;5456;9140;;5011
;5457;48;;5012
;5458;1655;;5012
;5459;1807;;5012
;5460;4449;;5013
;5461;8491;;5013
;5462;8760;;5015
;5463;4382;;5017
;5464;4836;;5020
;5465;219;;5020
;5466;270;;5021
;5467;9679;;5021
;5468;1725;;5021
;5469;5519;;5022
;5470;4809;;5022
;5471;6701;;5023
;5472;6631;;5023
;5473;8324;;5024
;5474;5807;;5024
;5475;2725;;5026
;5476;2301;;5026
;5477;283;;5027
;5478;3969;;5028
;5479;2488;;5030
;5480;1164;;5030
;5481;3963;;5031
;5482;4124;;5032
;5483;7534;;5032
;5484;7770;;5032
;5485;2851;;5032
;5486;3997;;5033
;5487;3724;;5033
;5488;9511;;5035
;5489;67;;5037
;5490;265;;5038
;5491;840;;5038
;5492;3379;;5041
;5493;4955;;5042
;5494;6028;;5043
;5495;1661;;5044
;5496;2432;;5045
;5497;8227;;5045
;5498;160;;5047
;5499;6139;;5048
;5500;2666;;5049
;5501;2237;;5050
;5502;2048;;5052
;5503;4848;;5053
;5504;4404;;5053
;5505;7048;;5055
;5506;5565;;5055
;5507;8221;;5058
;5508;2133;;5058
;5509;3175;;5059
;5510;6241;;5061
;5511;2514;;5061
;5512;2147;;5062
;5513;7362;;5063
;5514;3954;;5065
;5515;9676;;5065
;5516;3454;;5066
;5517;1658;;5069
;5518;1721;;5070
;5519;784;;5071
;5520;688;;5072
;5521;466;;5072
;5522;6116;;5075
;5523;856;;5075
;5524;180;;5078
;5525;6429;;5079
;5526;4537;;5081
;5527;3629;;5082
;5528;8389;;5084
;5529;9843;;5084
;5530;7004;;5084
;5531;101;;5086
;5532;9384;;5086
;5533;2920;;5087
;5534;1987;;5089
;5535;5136;;5089
;5536;9052;;5089
;5537;7582;;5089
;5538;1528;;5090
;5539;6366;;5093
;5540;1472;;5094
;5541;9193;;5094
;5542;6958;;5094
;5543;4179;;5095
;5544;8983;;5096
;5545;5987;;5097
;5546;823;;5098
;5547;397;;5100
;5548;1096;;5100
;5549;6594;;5102
;5550;8901;;5104
;5551;7653;;5105
;5552;4520;;5106
;5553;503;;5107
;5554;3472;;5108
;5555;20;;5109
;5556;1932;;5111
;5557;4953;;5115
;5558;824;;5117
;5559;5033;;5117
;5560;57;;5117
;5561;5665;;5119
;5562;2732;;5121
;5563;2280;;5123
;5564;5167;;5127
;5565;6966;;5128
;5566;5690;;5128
;5567;868;;5128
;5568;9926;;5131
;5569;2828;;5132
;5570;1479;;5134
;5571;4144;;5134
;5572;9703;;5135
;5573;9449;;5136
;5574;8833;;5137
;5575;2003;;5137
;5576;2910;;5137
;5577;3240;;5137
;5578;1027;;5138
;5579;5610;;5138
;5580;527;;5138
;5581;5282;;5140
;5582;6393;;5140
;5583;7187;;5141
;5584;7863;;5141
;5585;3961;;5144
;5586;2565;;5145
;5587;8599;;5145
;5588;9251;;5147
;5589;7318;;5149
;5590;2081;;5149
;5591;3558;;5152
;5592;8103;;5154
;5593;6358;;5158
;5594;5238;;5158
;5595;7178;;5161
;5596;7464;;5162
;5597;7457;;5162
;5598;6572;;5162
;5599;7221;;5165
;5600;6922;;5167
;5601;5756;;5167
;5602;867;;5168
;5603;1260;;5169
;5604;9298;;5169
;5605;5343;;5171
;5606;5234;;5174
;5607;6841;;5174
;5608;4019;;5175
;5609;5352;;5175
;5610;4062;;5177
;5611;8411;;5180
;5612;6811;;5183
;5613;1793;;5183
;5614;7405;;5184
;5615;6881;;5185
;5616;3651;;5187
;5617;5760;;5188
;5618;7898;;5188
;5619;1271;;5189
;5620;5842;;5190
;5621;5694;;5190
;5622;5084;;5190
;5623;1535;;5191
;5624;6500;;5191
;5625;955;;5191
;5626;1155;;5193
;5627;323;;5197
;5628;650;;5199
;5629;6688;;5199
;5630;5939;;5199
;5631;4010;;5199
;5632;6017;;5200
;5633;4932;;5202
;5634;4948;;5203
;5635;1210;;5204
;5636;3495;;5205
;5637;6419;;5205
;5638;4648;;5209
;5639;4189;;5215
;5640;171;;5219
;5641;5851;;5220
;5642;3695;;5221
;5643;1223;;5224
;5644;3637;;5225
;5645;6649;;5225
;5646;5800;;5226
;5647;4407;;5227
;5648;8134;;5229
;5649;884;;5230
;5650;7177;;5230
;5651;4812;;5230
;5652;641;;5232
;5653;5304;;5233
;5654;4496;;5233
;5655;3162;;5234
;5656;2537;;5236
;5657;8551;;5238
;5658;5851;;5238
;5659;2732;;5239
;5660;1565;;5241
;5661;8938;;5242
;5662;7445;;5246
;5663;1228;;5246
;5664;8194;;5248
;5665;4526;;5248
;5666;2178;;5249
;5667;5745;;5249
;5668;6928;;5249
;5669;4205;;5249
;5670;5149;;5249
;5671;5257;;5250
;5672;5312;;5251
;5673;9401;;5253
;5674;5199;;5253
;5675;4727;;5253
;5676;2692;;5254
;5677;2353;;5255
;5678;7795;;5255
;5679;6542;;5256
;5680;2567;;5257
;5681;7149;;5257
;5682;2376;;5258
;5683;4255;;5259
;5684;6742;;5260
;5685;6748;;5262
;5686;103;;5264
;5687;2815;;5264
;5688;4047;;5264
;5689;1073;;5264
;5690;8965;;5266
;5691;4749;;5268
;5692;137;;5269
;5693;2169;;5269
;5694;4331;;5269
;5695;7970;;5271
;5696;6053;;5273
;5697;8768;;5275
;5698;8052;;5275
;5699;3178;;5279
;5700;1156;;5279
;5701;4981;;5281
;5702;2695;;5281
;5703;7586;;5281
;5704;3929;;5282
;5705;731;;5283
;5706;4278;;5284
;5707;7859;;5286
;5708;8752;;5289
;5709;5089;;5290
;5710;1958;;5290
;5711;238;;5290
;5712;7054;;5290
;5713;7972;;5292
;5714;4208;;5293
;5715;5656;;5293
;5716;4171;;5296
;5717;8147;;5296
;5718;8503;;5299
;5719;9511;;5300
;5720;2174;;5300
;5721;8819;;5302
;5722;6107;;5303
;5723;2205;;5303
;5724;2599;;5304
;5725;788;;5304
;5726;3261;;5306
;5727;9045;;5306
;5728;4435;;5311
;5729;7492;;5311
;5730;5732;;5312
;5731;76;;5312
;5732;4667;;5313
;5733;403;;5314
;5734;8367;;5314
;5735;8899;;5315
;5736;1054;;5316
;5737;167;;5316
;5738;9212;;5316
;5739;6114;;5318
;5740;129;;5318
;5741;5793;;5319
;5742;1977;;5319
;5743;9854;;5320
;5744;5012;;5321
;5745;6831;;5328
;5746;4889;;5329
;5747;3326;;5331
;5748;2647;;5333
;5749;1299;;5333
;5750;2489;;5338
;5751;9674;;5340
;5752;5836;;5340
;5753;6612;;5342
;5754;4387;;5343
;5755;1957;;5343
;5756;5503;;5343
;5757;9491;;5344
;5758;482;;5345
;5759;2829;;5345
;5760;7027;;5346
;5761;3361;;5346
;5762;952;;5347
;5763;8496;;5347
;5764;5646;;5348
;5765;5183;;5349
;5766;5597;;5350
;5767;1554;;5351
;5768;5032;;5351
;5769;8102;;5352
;5770;5945;;5352
;5771;476;;5355
;5772;8224;;5355
;5773;9081;;5358
;5774;2195;;5358
;5775;1623;;5361
;5776;7632;;5363
;5777;8343;;5367
;5778;2602;;5369
;5779;5369;;5369
;5780;3282;;5370
;5781;9989;;5370
;5782;4437;;5370
;5783;1599;;5371
;5784;35;;5374
;5785;3179;;5376
;5786;9654;;5377
;5787;4652;;5380
;5788;3399;;5380
;5789;8350;;5384
;5790;132;;5384
;5791;8945;;5385
;5792;5293;;5385
;5793;1871;;5385
;5794;2649;;5386
;5795;2590;;5387
;5796;9204;;5388
;5797;2177;;5389
;5798;5705;;5390
;5799;5319;;5391
;5800;4750;;5391
;5801;528;;5395
;5802;228;;5395
;5803;5722;;5396
;5804;9668;;5398
;5805;8785;;5398
;5806;3774;;5402
;5807;9184;;5402
;5808;6651;;5402
;5809;8884;;5403
;5810;7037;;5403
;5811;915;;5404
;5812;5189;;5406
;5813;1681;;5407
;5814;9074;;5408
;5815;3759;;5411
;5816;5850;;5411
;5817;4546;;5411
;5818;9260;;5412
;5819;6427;;5412
;5820;2233;;5414
;5821;9421;;5415
;5822;3161;;5416
;5823;7818;;5416
;5824;9546;;5416
;5825;1350;;5417
;5826;1263;;5418
;5827;6461;;5419
;5828;1846;;5421
;5829;3458;;5422
;5830;9594;;5423
;5831;7371;;5423
;5832;7945;;5423
;5833;3502;;5427
;5834;8246;;5428
;5835;420;;5429
;5836;5254;;5431
;5837;7953;;5433
;5838;5760;;5433
;5839;3586;;5434
;5840;5419;;5436
;5841;8735;;5436
;5842;6616;;5436
;5843;113;;5441
;5844;3335;;5442
;5845;8592;;5444
;5846;9018;;5445
;5847;9265;;5446
;5848;9370;;5447
;5849;2336;;5447
;5850;6525;;5447
;5851;2746;;5449
;5852;7644;;5450
;5853;9512;;5450
;5854;9482;;5452
;5855;2815;;5452
;5856;5105;;5452
;5857;5726;;5454
;5858;3201;;5454
;5859;773;;5455
;5860;5306;;5456
;5861;3080;;5456
;5862;1593;;5457
;5863;3990;;5458
;5864;4591;;5458
;5865;4214;;5460
;5866;3223;;5463
;5867;5857;;5465
;5868;2700;;5465
;5869;8849;;5466
;5870;2322;;5467
;5871;3285;;5467
;5872;6762;;5469
;5873;2702;;5469
;5874;1268;;5469
;5875;1374;;5469
;5876;5152;;5470
;5877;3848;;5471
;5878;9235;;5471
;5879;8638;;5471
;5880;2762;;5472
;5881;8237;;5472
;5882;6272;;5472
;5883;1792;;5475
;5884;2200;;5476
;5885;6343;;5477
;5886;7519;;5484
;5887;7481;;5485
;5888;3370;;5488
;5889;8991;;5491
;5890;9145;;5491
;5891;9984;;5492
;5892;2714;;5494
;5893;7085;;5495
;5894;79;;5496
;5895;4399;;5498
;5896;6282;;5502
;5897;4386;;5502
;5898;7119;;5503
;5899;2650;;5505
;5900;2193;;5505
;5901;185;;5506
;5902;5516;;5507
;5903;8608;;5508
;5904;7888;;5511
;5905;9499;;5513
;5906;2425;;5516
;5907;6896;;5517
;5908;7769;;5518
;5909;5331;;5519
;5910;9814;;5519
;5911;1502;;5520
;5912;5970;;5522
;5913;9537;;5524
;5914;7598;;5525
;5915;1077;;5529
;5916;5398;;5529
;5917;6851;;5530
;5918;1888;;5532
;5919;4463;;5532
;5920;9053;;5532
;5921;3505;;5535
;5922;5741;;5535
;5923;1267;;5535
;5924;9662;;5536
;5925;9655;;5536
;5926;4081;;5536
;5927;9695;;5537
;5928;9618;;5537
;5929;6872;;5538
;5930;5094;;5538
;5931;9670;;5540
;5932;2538;;5541
;5933;7121;;5541
;5934;1445;;5542
;5935;4523;;5542
;5936;8243;;5543
;5937;2365;;5544
;5938;4718;;5545
;5939;7135;;5546
;5940;6937;;5547
;5941;4599;;5547
;5942;1499;;5547
;5943;3192;;5547
;5944;554;;5547
;5945;9124;;5553
;5946;31;;5555
;5947;8066;;5556
;5948;6429;;5558
;5949;2722;;5560
;5950;9556;;5560
;5951;3818;;5561
;5952;1875;;5561
;5953;1692;;5561
;5954;3910;;5563
;5955;8361;;5565
;5956;3132;;5565
;5957;9728;;5565
;5958;522;;5565
;5959;1149;;5566
;5960;7277;;5566
;5961;1826;;5567
;5962;9348;;5568
;5963;1278;;5573
;5964;7777;;5573
;5965;2338;;5574
;5966;5175;;5575
;5967;8944;;5578
;5968;6125;;5579
;5969;139;;5581
;5970;9821;;5584
;5971;6340;;5584
;5972;3640;;5584
;5973;7966;;5584
;5974;9081;;5587
;5975;8148;;5589
;5976;7547;;5589
;5977;9951;;5589
;5978;2907;;5589
;5979;9551;;5589
;5980;3110;;5590
;5981;6557;;5594
;5982;7077;;5596
;5983;3009;;5597
;5984;403;;5598
;5985;1576;;5599
;5986;540;;5601
;5987;6023;;5601
;5988;2574;;5602
;5989;5454;;5602
;5990;369;;5603
;5991;1906;;5603
;5992;2485;;5605
;5993;4999;;5605
;5994;8048;;5605
;5995;3930;;5606
;5996;573;;5606
;5997;6658;;5606
;5998;5816;;5608
;5999;8884;;5610
;6000;373;;5610
;6001;31;;5610
;6002;2604;;5615
;6003;9783;;5615
;6004;5791;;5616
;6005;5422;;5618
;6006;8010;;5619
;6007;987;;5620
;6008;2364;;5620
;6009;568;;5621
;6010;5994;;5621
;6011;579;;5622
;6012;4023;;5623
;6013;5709;;5624
;6014;1657;;5625
;6015;4141;;5627
;6016;9285;;5628
;6017;8477;;5629
;6018;4023;;5629
;6019;7272;;5629
;6020;8828;;5631
;6021;1435;;5631
;6022;3549;;5632
;6023;2517;;5633
;6024;9009;;5635
;6025;7743;;5635
;6026;867;;5636
;6027;1265;;5638
;6028;1590;;5638
;6029;2891;;5639
;6030;369;;5643
;6031;1538;;5643
;6032;7604;;5645
;6033;3776;;5646
;6034;2212;;5646
;6035;991;;5646
;6036;2693;;5648
;6037;3409;;5651
;6038;1620;;5651
;6039;8197;;5651
;6040;2662;;5653
;6041;5128;;5656
;6042;6100;;5656
;6043;2759;;5660
;6044;842;;5662
;6045;8440;;5665
;6046;89;;5665
;6047;9494;;5665
;6048;2642;;5667
;6049;1620;;5668
;6050;1486;;5668
;6051;6146;;5673
;6052;7964;;5674
;6053;1486;;5674
;6054;1271;;5675
;6055;943;;5675
;6056;9466;;5676
;6057;1474;;5676
;6058;3445;;5677
;6059;1788;;5677
;6060;7349;;5678
;6061;5827;;5678
;6062;954;;5679
;6063;1504;;5679
;6064;3281;;5680
;6065;4246;;5682
;6066;3757;;5684
;6067;7285;;5686
;6068;6114;;5686
;6069;350;;5687
;6070;2832;;5689
;6071;3673;;5690
;6072;4943;;5692
;6073;2312;;5692
;6074;3232;;5693
;6075;4883;;5694
;6076;3239;;5695
;6077;7768;;5697
;6078;2589;;5699
;6079;7683;;5699
;6080;6209;;5705
;6081;1987;;5705
;6082;8795;;5705
;6083;3245;;5706
;6084;1912;;5706
;6085;8639;;5706
;6086;935;;5707
;6087;4248;;5707
;6088;1479;;5709
;6089;3207;;5710
;6090;1230;;5712
;6091;3954;;5712
;6092;9601;;5713
;6093;3940;;5713
;6094;2043;;5714
;6095;9718;;5715
;6096;3412;;5716
;6097;4377;;5717
;6098;6623;;5717
;6099;1472;;5718
;6100;1983;;5719
;6101;3885;;5721
;6102;9686;;5721
;6103;8720;;5722
;6104;6257;;5722
;6105;4702;;5722
;6106;4439;;5722
;6107;606;;5724
;6108;2276;;5725
;6109;5924;;5726
;6110;652;;5726
;6111;3037;;5726
;6112;9035;;5727
;6113;1699;;5728
;6114;3316;;5729
;6115;1890;;5729
;6116;3367;;5732
;6117;9606;;5733
;6118;1221;;5734
;6119;7975;;5739
;6120;1520;;5739
;6121;2792;;5741
;6122;4565;;5741
;6123;5547;;5745
;6124;4258;;5745
;6125;7684;;5748
;6126;1531;;5749
;6127;2829;;5750
;6128;1782;;5750
;6129;2705;;5750
;6130;6162;;5752
;6131;5689;;5754
;6132;5923;;5756
;6133;870;;5756
;6134;5342;;5758
;6135;9282;;5758
;6136;4196;;5759
;6137;2180;;5759
;6138;9969;;5760
;6139;9072;;5760
;6140;8715;;5760
;6141;6051;;5760
;6142;4736;;5760
;6143;1755;;5764
;6144;5174;;5765
;6145;8477;;5765
;6146;1154;;5767
;6147;4729;;5769
;6148;882;;5770
;6149;5851;;5771
;6150;9769;;5774
;6151;1237;;5775
;6152;8301;;5776
;6153;5676;;5778
;6154;3604;;5778
;6155;7073;;5780
;6156;4161;;5781
;6157;1197;;5783
;6158;8595;;5783
;6159;2125;;5783
;6160;5485;;5785
;6161;5062;;5786
;6162;9229;;5787
;6163;7560;;5787
;6164;7718;;5788
;6165;9073;;5790
;6166;8079;;5790
;6167;8709;;5790
;6168;9662;;5791
;6169;224;;5791
;6170;1574;;5791
;6171;7682;;5791
;6172;7475;;5792
;6173;8815;;5793
;6174;9343;;5793
;6175;7446;;5794
;6176;7532;;5794
;6177;4568;;5794
;6178;2684;;5797
;6179;4361;;5800
;6180;5472;;5802
;6181;5286;;5802
;6182;8266;;5805
;6183;6089;;5807
;6184;2151;;5807
;6185;4604;;5808
;6186;7233;;5808
;6187;5594;;5809
;6188;9076;;5809
;6189;598;;5810
;6190;8604;;5811
;6191;3533;;5812
;6192;468;;5812
;6193;1184;;5812
;6194;1417;;5812
;6195;2964;;5813
;6196;9616;;5813
;6197;1014;;5814
;6198;4066;;5815
;6199;4996;;5816
;6200;6873;;5818
;6201;7148;;5819
;6202;2510;;5820
;6203;396;;5820
;6204;5941;;5820
;6205;5791;;5821
;6206;6866;;5821
;6207;5589;;5821
;6208;4020;;5822
;6209;3355;;5822
;6210;5948;;5824
;6211;8251;;5824
;6212;5081;;5826
;6213;2271;;5827
;6214;1825;;5827
;6215;9228;;5828
;6216;1173;;5828
;6217;3454;;5828
;6218;309;;5829
;6219;6430;;5831
;6220;1238;;5833
;6221;3991;;5834
;6222;3739;;5834
;6223;4853;;5835
;6224;448;;5836
;6225;2567;;5836
;6226;7054;;5836
;6227;9877;;5838
;6228;2490;;5841
;6229;1197;;5841
;6230;9056;;5842
;6231;773;;5842
;6232;589;;5844
;6233;6862;;5844
;6234;7536;;5845
;6235;9429;;5846
;6236;2888;;5846
;6237;539;;5847
;6238;7585;;5847
;6239;1841;;5848
;6240;4167;;5850
;6241;5520;;5851
;6242;1560;;5851
;6243;1047;;5851
;6244;4581;;5852
;6245;382;;5854
;6246;9606;;5857
;6247;1989;;5857
;6248;6784;;5857
;6249;3403;;5858
;6250;1960;;5859
;6251;1462;;5860
;6252;8732;;5862
;6253;392;;5863
;6254;6843;;5864
;6255;4063;;5865
;6256;6923;;5865
;6257;4611;;5866
;6258;4740;;5867
;6259;692;;5867
;6260;2443;;5868
;6261;2270;;5868
;6262;3919;;5869
;6263;8849;;5869
;6264;6112;;5869
;6265;576;;5871
;6266;1845;;5872
;6267;2486;;5874
;6268;9556;;5874
;6269;8603;;5874
;6270;1364;;5874
;6271;6498;;5876
;6272;2508;;5880
;6273;2878;;5881
;6274;3338;;5881
;6275;6723;;5881
;6276;3005;;5883
;6277;2411;;5885
;6278;4193;;5890
;6279;3117;;5891
;6280;943;;5893
;6281;1227;;5893
;6282;4514;;5896
;6283;5290;;5896
;6284;416;;5896
;6285;801;;5897
;6286;339;;5898
;6287;6544;;5899
;6288;236;;5903
;6289;12;;5905
;6290;6274;;5906
;6291;5433;;5907
;6292;9740;;5907
;6293;4401;;5912
;6294;183;;5915
;6295;1135;;5917
;6296;4828;;5920
;6297;633;;5922
;6298;437;;5923
;6299;2134;;5923
;6300;8577;;5924
;6301;3671;;5926
;6302;8722;;5927
;6303;7263;;5927
;6304;9659;;5928
;6305;4540;;5928
;6306;9368;;5932
;6307;282;;5934
;6308;1848;;5936
;6309;366;;5936
;6310;3290;;5937
;6311;3227;;5937
;6312;4458;;5938
;6313;2071;;5939
;6314;106;;5939
;6315;6305;;5940
;6316;1001;;5941
;6317;5434;;5941
;6318;1770;;5943
;6319;9555;;5944
;6320;8507;;5944
;6321;4299;;5945
;6322;7730;;5945
;6323;4075;;5945
;6324;8803;;5946
;6325;1439;;5947
;6326;6194;;5948
;6327;2488;;5948
;6328;8664;;5950
;6329;6673;;5951
;6330;7048;;5953
;6331;5358;;5955
;6332;2280;;5955
;6333;2487;;5956
;6334;9764;;5958
;6335;3713;;5960
;6336;4013;;5961
;6337;2452;;5966
;6338;8170;;5966
;6339;4978;;5966
;6340;6766;;5967
;6341;2704;;5967
;6342;1416;;5967
;6343;8649;;5969
;6344;377;;5970
;6345;2837;;5970
;6346;8537;;5973
;6347;9459;;5974
;6348;432;;5974
;6349;955;;5976
;6350;2105;;5978
;6351;526;;5980
;6352;5937;;5981
;6353;1366;;5984
;6354;3914;;5984
;6355;3155;;5985
;6356;9290;;5986
;6357;6446;;5987
;6358;8182;;5987
;6359;9635;;5987
;6360;93;;5988
;6361;3936;;5990
;6362;5846;;5991
;6363;1238;;5991
;6364;5456;;5993
;6365;4403;;5993
;6366;9714;;5994
;6367;5599;;5994
;6368;41;;5996
;6369;6925;;5997
;6370;8074;;6001
;6371;2324;;6002
;6372;344;;6002
;6373;9863;;6003
;6374;3749;;6003
;6375;9276;;6006
;6376;597;;6006
;6377;4334;;6008
;6378;6647;;6009
;6379;2426;;6010
;6380;43;;6015
;6381;3244;;6016
;6382;3592;;6017
;6383;8761;;6018
;6384;7269;;6019
;6385;5175;;6020
;6386;1139;;6021
;6387;4696;;6021
;6388;9481;;6023
;6389;4471;;6024
;6390;268;;6025
;6391;6713;;6028
;6392;7666;;6028
;6393;6030;;6029
;6394;806;;6030
;6395;7109;;6030
;6396;4290;;6031
;6397;9059;;6031
;6398;1684;;6032
;6399;4546;;6034
;6400;2759;;6036
;6401;1103;;6038
;6402;606;;6038
;6403;391;;6038
;6404;2093;;6038
;6405;3196;;6040
;6406;583;;6040
;6407;7950;;6040
;6408;7557;;6046
;6409;7435;;6048
;6410;12;;6048
;6411;6667;;6048
;6412;869;;6050
;6413;165;;6051
;6414;1903;;6052
;6415;973;;6052
;6416;7791;;6053
;6417;2516;;6053
;6418;6149;;6058
;6419;4515;;6059
;6420;118;;6060
;6421;4243;;6061
;6422;3388;;6063
;6423;2497;;6064
;6424;7711;;6064
;6425;1091;;6065
;6426;1874;;6065
;6427;8563;;6067
;6428;9125;;6067
;6429;7007;;6068
;6430;8370;;6070
;6431;5121;;6070
;6432;7727;;6071
;6433;2658;;6072
;6434;4336;;6072
;6435;8275;;6074
;6436;1221;;6074
;6437;1576;;6077
;6438;1799;;6080
;6439;4919;;6081
;6440;4241;;6085
;6441;8611;;6085
;6442;5712;;6085
;6443;209;;6088
;6444;3635;;6088
;6445;3263;;6089
;6446;7830;;6090
;6447;8514;;6091
;6448;3336;;6096
;6449;5783;;6097
;6450;1032;;6097
;6451;4988;;6099
;6452;3339;;6099
;6453;3705;;6099
;6454;4670;;6099
;6455;5940;;6099
;6456;9868;;6100
;6457;8391;;6100
;6458;7728;;6100
;6459;4985;;6100
;6460;5537;;6101
;6461;6320;;6102
;6462;3124;;6102
;6463;997;;6103
;6464;9354;;6105
;6465;8703;;6107
;6466;5494;;6111
;6467;562;;6112
;6468;3865;;6113
;6469;7554;;6114
;6470;700;;6114
;6471;2302;;6115
;6472;9714;;6115
;6473;1629;;6116
;6474;6794;;6117
;6475;1026;;6118
;6476;463;;6118
;6477;528;;6119
;6478;1748;;6120
;6479;5679;;6122
;6480;1351;;6122
;6481;199;;6124
;6482;3;;6124
;6483;8442;;6125
;6484;9280;;6125
;6485;16;;6125
;6486;5290;;6126
;6487;5098;;6126
;6488;9858;;6126
;6489;1730;;6127
;6490;8553;;6128
;6491;9551;;6129
;6492;3262;;6129
;6493;444;;6129
;6494;1649;;6130
;6495;485;;6133
;6496;7055;;6133
;6497;2572;;6134
;6498;2889;;6135
;6499;2858;;6139
;6500;7552;;6139
;6501;129;;6139
;6502;4640;;6139
;6503;6860;;6139
;6504;8046;;6140
;6505;8627;;6140
;6506;5044;;6141
;6507;6422;;6141
;6508;5936;;6141
;6509;7473;;6141
;6510;9154;;6142
;6511;333;;6145
;6512;8756;;6146
;6513;1051;;6149
;6514;5391;;6149
;6515;6534;;6150
;6516;3931;;6152
;6517;2322;;6153
;6518;7079;;6153
;6519;8202;;6154
;6520;1176;;6157
;6521;1580;;6158
;6522;3269;;6160
;6523;5388;;6160
;6524;3429;;6161
;6525;5885;;6162
;6526;2002;;6163
;6527;7610;;6164
;6528;6327;;6167
;6529;4274;;6170
;6530;5760;;6172
;6531;99;;6173
;6532;5042;;6176
;6533;3055;;6177
;6534;4393;;6182
;6535;1065;;6188
;6536;4928;;6188
;6537;4572;;6190
;6538;9284;;6190
;6539;4726;;6191
;6540;8798;;6191
;6541;523;;6193
;6542;6201;;6193
;6543;1587;;6194
;6544;4088;;6197
;6545;1997;;6199
;6546;1652;;6200
;6547;9175;;6200
;6548;5750;;6201
;6549;678;;6202
;6550;1455;;6202
;6551;893;;6203
;6552;630;;6204
;6553;7406;;6204
;6554;9531;;6204
;6555;489;;6206
;6556;5165;;6206
;6557;4521;;6208
;6558;127;;6209
;6559;9964;;6209
;6560;440;;6211
;6561;1113;;6215
;6562;389;;6216
;6563;2710;;6216
;6564;488;;6217
;6565;3763;;6217
;6566;320;;6218
;6567;8188;;6218
;6568;3821;;6219
;6569;7264;;6219
;6570;6003;;6221
;6571;9754;;6222
;6572;4722;;6222
;6573;5316;;6224
;6574;5854;;6224
;6575;6586;;6224
;6576;6425;;6225
;6577;9524;;6226
;6578;5818;;6226
;6579;7302;;6226
;6580;120;;6227
;6581;2659;;6231
;6582;488;;6231
;6583;682;;6231
;6584;8341;;6234
;6585;2574;;6234
;6586;6500;;6235
;6587;5566;;6237
;6588;6222;;6238
;6589;5754;;6238
;6590;1552;;6241
;6591;850;;6244
;6592;1516;;6248
;6593;3226;;6249
;6594;3486;;6250
;6595;6602;;6250
;6596;7737;;6251
;6597;8901;;6253
;6598;7901;;6255
;6599;2749;;6255
;6600;5967;;6256
;6601;102;;6257
;6602;4265;;6257
;6603;1881;;6258
;6604;1843;;6259
;6605;6710;;6259
;6606;4508;;6260
;6607;6489;;6260
;6608;9858;;6260
;6609;184;;6264
;6610;8121;;6266
;6611;106;;6266
;6612;6586;;6268
;6613;3987;;6269
;6614;1371;;6269
